ENSG_ID	GeneName	chrom	pLI	loeuf	zscore_mis	zscore_syn	Haploinsufficiency_Score	Haploinsufficiency_Description	Triplosensitivity_Score	Triplosensitivity_Description	FUSIL	DDD_HI_percentage	known_developmental_disorder_genes	RVIS	omim_class	DOMINO	pHI	SCoNeS	f_parameter	shet_det	shet_drift	GDI	ncRVIS	ncGERP
ENSG00000196228	SULT1C3	chr2	0.0	1.93	0.2	-0.3	NA	NA	NA	NA	VN	95.48	0.0	1.138892286	Background	0.08416534	NA	0.912	0.594191954	NA	NA	4483.95839	0.11489520584473	-0.552460729
ENSG00000198075	SULT1C4	chr2	0.0	1.2	0.24	0.26	NA	NA	NA	NA	NA	NA	0.0	0.401120119	Background	0.05796747	NA	0.968	0.419603672	NA	NA	1571.29653	0.853176669566873	-0.750523453
ENSG00000109193	SULT1E1	chr4	0.0	1.27	0.12	0.52	NA	NA	NA	NA	NA	NA	0.0	-0.05481774	Background	0.06379011	0.211	0.994	0.493951181	0.007782	0.006725	14.8109	0.258449085376591	-0.186772179
ENSG00000105398	SULT2A1	chr19	0.0	1.83	0.45	-0.7	NA	NA	NA	NA	NA	NA	0.0	0.185894432	Background	0.09488065	0.14	0.902	0.452397715	0.013102	0.00923	346.26413	1.37672557101111	-0.605153873
ENSG00000088002	SULT2B1	chr19	0.44	0.55	1.11	0.13	NA	NA	NA	NA	NA	NA	0.0	0.75136966	Background	0.36047801	0.333	0.74	0.552014957	0.198278	0.151261	197.22278	0.00641937094650818	0.211935763
ENSG00000130540	SULT4A1	chr22	0.97	0.32	2.66	0.2	NA	NA	NA	NA	NA	NA	0.0	-0.434741008	Background	0.51076134	0.286	0.58	0.308527231	0.205072	0.158541	11.60173	-0.631551721353645	-0.833070038
ENSG00000138068	SULT6B1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.409497039	Background	0.05707152	0.166	0.892	0.640232472	0.005352	0.005692	2968.40598	-0.18574923224591	0.60498089
ENSG00000144455	SUMF1	chr3	0.0	1.07	-0.5	-0.76	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	SV	29.81	1.0	-0.125131306	hOMIM AR	0.05847686	0.073	0.996	NA	0.263969	0.22617	1048.22721	1.82514814540076	0.114077475
ENSG00000129103	SUMF2	chr7	0.0	1.28	-0.53	-0.35	NA	NA	NA	NA	NA	NA	0.0	0.953325439	Background	0.06730332	0.141	0.958	0.657912819	0.040922	0.030576	226.86098	0.0912923672002367	-0.500989666
ENSG00000116030	SUMO1	chr2	0.86	0.46	1.51	-0.19	NA	NA	NA	NA	SV	1.1	0.0	-0.001258953	Background	0.99834715	NA	0.07	0.360773234	0.1346	0.088365	0.35003	-0.848299364262705	2.335849241
ENSG00000188612	SUMO2	chr17	0.87	0.45	2.2	-0.07	NA	NA	NA	NA	NA	NA	0.0	0.139819621	Background	0.99985879	NA	0.102	0.356172447	0.16937	0.122998	NA	-0.182438686819111	2.780738255
ENSG00000184900	SUMO3	chr21	0.33	1.1	1.28	0.62	NA	NA	NA	NA	NA	NA	0.0	0.588189569	Background	0.84672768	NA	0.326	0.367758279	0.144557	0.100495	4.18821	-0.234755993436033	-0.132399437
ENSG00000177688	SUMO4	chr6	-1.0	1.36	0.16	-0.22	NA	NA	NA	NA	NA	NA	0.0	0.629633173	Background	0.17759843	0.299	0.618	0.602790372	0.135763	0.083429	35.22635	0.21405696801841	0.007237363
ENSG00000164828	SUN1	chr7	0.0	0.56	0.33	-1.19	NA	NA	NA	NA	VP	83.24	0.0	0.862968845	Background	0.48921002	0.216	0.89	0.656349339	0.085315	0.079599	1176.18927	-0.0478046947709348	-0.279525399
ENSG00000100242	SUN2	chr22	0.0	0.65	0.95	1.53	NA	NA	NA	NA	VP	65.03	0.0	0.570098522	Background	0.13955279	0.296	0.896	0.713848151	0.012953	0.009735	1473.25813	0.072044695008032	-0.380678825
ENSG00000164744	SUN3	chr7	0.0	1.45	0.52	0.42	NA	NA	NA	NA	NA	NA	0.0	1.171602433	Background	0.06488488	NA	0.898	0.544525274	0.008347	0.006982	103.59404	0.2817732320083	-0.932470803
ENSG00000167098	SUN5	chr20	0.0	1.25	0.69	0.72	NA	NA	NA	NA	NA	NA	0.0	0.253982002	Background	0.13588729	0.173	0.812	0.592306021	0.004356	0.004497	1059.74186	0.039804355848032	-0.366804167
ENSG00000139531	SUOX	chr12	0.0	1.08	0.45	0.85	NA	NA	NA	NA	NA	NA	1.0	0.001151812	hOMIM AR	0.07995589	0.096	0.992	0.616404183	0.025652	0.017442	84.04551	0.56569356368632	0.196545894
ENSG00000092201	SUPT16H	chr14	1.0	0.12	5.1	0.29	0.0	No evidence available	0.0	No evidence available	NA	NA	0.0	-1.702950748	Background	0.99997645	NA	0.1	0.196451527	0.456458	0.412627	137.66884	-0.976567328771441	1.707979826
ENSG00000102710	SUPT20H	chr13	0.0	0.81	1.18	0.65	NA	NA	NA	NA	NA	NA	0.0	-0.730081314	Background	0.1335626	0.547	0.976	0.454073693	0.019925	0.013963	203.81306	-0.417264088690692	0.083837549
ENSG00000223731	SUPT20HL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000223611	SUPT20HL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000196284	SUPT3H	chr6	0.0	1.26	0.11	0.37	NA	NA	NA	NA	DL	4.33	0.0	0.036084783	Background	0.05405593	0.584	0.962	0.561549505	0.001667	0.003779	118.4054	0.190064400798157	0.564751513
ENSG00000213246	SUPT4H1	chr17	0.0	1.21	1.25	1.36	NA	NA	NA	NA	DL	5.82	0.0	-0.105440481	Background	0.17978486	0.536	0.908	0.43356596	0.059039	0.043006	4.71128	0.0683681634830861	-0.35246076
ENSG00000196235	SUPT5H	chr19	1.0	0.07	4.56	-0.26	NA	NA	NA	NA	CL	33.75	0.0	-2.682900632	Background	0.99986503	0.728	0.026	0.199202457	0.450575	0.40712	80.77096	0.0794449795966677	0.263656717
ENSG00000109111	SUPT6H	chr17	1.0	0.09	5.14	0.79	NA	NA	NA	NA	NA	NA	0.0	-2.681749205	Background	0.99453269	0.851	0.066	0.296942922	0.307675	0.272699	91.4854	-1.01781645276401	0.825922923
ENSG00000119760	SUPT7L	chr2	0.05	0.67	0.94	0.53	NA	NA	NA	NA	DL	33.58	0.0	-0.347218139	Background	0.25442001	0.222	0.928	0.449237709	0.219475	0.171651	44.29914	-0.966218532373604	-0.030884809
ENSG00000156502	SUPV3L1	chr10	0.03	0.46	1.15	-0.35	NA	NA	NA	NA	CL	35.86	0.0	-0.963945986	Background	0.13053563	0.405	0.846	0.431409598	0.029071	0.022663	386.77694	-0.135118469351075	-0.690965014
ENSG00000148290	SURF1	chr9	0.0	1.72	-0.68	-3.89	30.0	Gene associated with autosomal recessive phenotype	NA	NA	NA	NA	1.0	-0.026655059	hOMIM AR	0.07033918	0.206	0.976	0.523952873	0.002422	0.004156	322.9465	NA	-0.994698616
ENSG00000148291	SURF2	chr9	0.0	1.38	-1.07	-1.04	NA	NA	NA	NA	NA	NA	0.0	0.455127088	Background	0.10508508	0.196	0.896	0.61143484	0.011501	0.008459	129.54675	NA	-0.860543243
ENSG00000148248	SURF4	chr9	0.61	0.55	2.11	0.49	NA	NA	NA	NA	NA	NA	0.0	-0.269687139	Background	0.32173782	0.442	0.454	0.330689513	0.198664	0.152887	13.30815	-0.49047488684452	-0.547173286
ENSG00000148296	SURF6	chr9	0.0	1.12	-0.27	-1.75	NA	NA	NA	NA	NA	NA	0.0	0.455928465	Background	0.14141645	0.244	0.884	0.828064186	0.009962	0.007627	3094.82513	-0.437227566765475	-0.588734296
ENSG00000106868	SUSD1	chr9	0.0	0.93	1.03	-0.17	NA	NA	NA	NA	NA	NA	0.0	0.209959994	Background	0.07414899	0.158	0.988	0.525532698	0.007847	0.006032	137.08657	0.156212413761644	-0.18096379
ENSG00000099994	SUSD2	chr22	0.0	1.11	0.11	-0.67	NA	NA	NA	NA	NA	NA	0.0	1.411394626	Background	0.05341264	NA	0.928	0.462474253	0.013583	0.009989	1393.20563	0.366055544526758	-1.016973968
ENSG00000157303	SUSD3	chr9	0.0	1.31	1.07	-0.08	NA	NA	NA	NA	NA	NA	0.0	0.958232123	Background	0.06515223	0.139	0.95	0.588546214	0.000827	0.003725	1333.3344	NA	-0.862892857
ENSG00000143502	SUSD4	chr1	0.0	0.77	0.7	0.33	NA	NA	NA	NA	NA	NA	0.0	0.149445645	Background	0.0808044	NA	0.98	0.46858491	0.027824	0.019661	70.09899	-1.21119069916635	0.46122849
ENSG00000173705	SUSD5	chr3	0.0	1.36	0.12	0.32	NA	NA	NA	NA	NA	NA	0.0	0.751459792	Background	0.18328636	NA	0.748	0.585130208	0.007483	0.006446	196.93645	0.309712188366269	-0.08413715
ENSG00000100647	SUSD6	chr14	0.63	0.53	0.52	-0.17	NA	NA	NA	NA	VP	37.17	0.0	0.346756053	Background	0.34927862	0.202	0.778	0.524374094	0.189559	0.135834	64.19155	-0.479031340683778	0.588378959
ENSG00000101945	SUV39H1	chrX	0.99	0.22	3.49	0.64	NA	NA	NA	NA	NA	NA	0.0	0.281233286	Background on X	NA	NA	0.22	0.280305325	0.216504	0.180163	6.56827	-0.719752717918409	0.841024369
ENSG00000152455	SUV39H2	chr10	0.93	0.36	3.28	0.36	NA	NA	NA	NA	VP	10.24	0.0	-0.336616929	Background	0.84363636	NA	0.176	0.343872099	0.057472	0.047445	9.16999	NA	0.574812903
ENSG00000178691	SUZ12	chr17	1.0	0.13	3.4	1.11	0.0	No evidence available	0.0	No evidence available	NA	NA	1.0	-0.483752535	Background	0.99695134	0.849	0.372	0.429574267	0.328987	0.292472	37.06069	-0.00209275354166343	3.617970233
ENSG00000159164	SV2A	chr1	0.23	0.41	2.12	0.2	NA	NA	NA	NA	NA	NA	0.0	-1.449619414	Background	0.37849331	0.896	0.786	0.360021852	0.032513	0.027066	77.39637	-0.147002690373004	1.334643803
ENSG00000185518	SV2B	chr15	0.0	0.63	1.16	0.83	NA	NA	NA	NA	NA	NA	0.0	-0.167282623	Background	0.22584606	0.818	0.95	0.38489349	0.136394	0.121274	181.17412	-0.249415696343619	-0.156495618
ENSG00000122012	SV2C	chr5	0.0	0.63	0.87	-1.4	NA	NA	NA	NA	NA	NA	0.0	0.033147552	Background	0.11889041	0.269	0.968	0.38377214	0.026232	0.019062	2282.13442	0.609630272269543	-0.060184536
ENSG00000177868	SVBP	chr1	0.0	1.88	0.37	0.67	NA	NA	NA	NA	NA	NA	0.0	-0.041185012	Background	0.08964906	0.187	0.942	NA	0.010621	0.011312	NA	NA	0.150855271
ENSG00000165124	SVEP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DL	50.43	0.0	0.776045871	Background	0.06745006	NA	0.514	0.555753143	0.046675	0.050146	15016.94079	0.0717500713931465	0.90048609
ENSG00000197321	SVIL	chr10	0.0	0.36	0.89	-0.62	NA	NA	NA	NA	NA	NA	0.0	0.318075777	Background	0.95684081	0.238	0.596	0.399096734	0.041269	0.04815	3895.15739	-0.110100822365671	0.88787934
ENSG00000198168	SVIP	chr11	0.0	1.85	0.44	0.68	NA	NA	NA	NA	NA	NA	0.0	0.048559713	Background	0.1019335	NA	0.86	0.35965863	0.005139	0.006651	5.66703	-1.24706102110008	-0.182892048
ENSG00000166111	SVOP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	-0.353728007	Background	0.11575651	0.361	0.648	0.240557274	NA	NA	NA	NA	NA
ENSG00000157703	SVOPL	chr7	0.0	0.98	-0.33	-0.96	NA	NA	NA	NA	NA	NA	0.0	1.240854005	Background	0.05847342	0.209	0.956	0.665939638	NA	NA	5022.7372	0.0686644349026012	-0.738056857
ENSG00000133789	SWAP70	chr11	0.05	0.47	1.83	0.99	NA	NA	NA	NA	NA	NA	0.0	-0.898618586	Background	0.16796899	NA	0.868	0.343758307	0.024808	0.017348	26.61895	-0.389632948316903	-0.207002853
ENSG00000175854	SWI5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.386682093	Background	0.09432814	NA	0.876	0.66314462	0.008707	0.007577	487.17835	0.287162823945243	-0.911007619
ENSG00000173928	SWSAP1	chr19	0.0	1.57	-0.32	0.38	NA	NA	NA	NA	NA	NA	0.0	0.034925688	Background	0.12487682	NA	0.912	0.420039331	0.006393	0.006176	152.4542	-0.594213987695956	-0.060099984
ENSG00000116668	SWT1	chr1	1.0	0.27	1.49	0.5	NA	NA	NA	NA	NA	NA	0.0	0.044910292	Background	0.07216731	0.114	0.616	0.668494433	0.035256	0.031477	5614.77979	-0.475896035018506	0.334039701
ENSG00000169895	SYAP1	chrX	0.94	0.35	1.16	0.34	NA	NA	NA	NA	NA	NA	0.0	-0.043962925	Background on X	NA	0.157	0.456	0.374799881	0.218408	0.181274	10.32849	-1.45529503391492	0.048139863
ENSG00000147642	SYBU	chr8	0.0	0.72	1.08	-0.46	NA	NA	NA	NA	NA	NA	0.0	-0.419402641	Background	0.13681763	NA	0.976	0.476383614	0.028522	0.020132	129.10458	-0.0470737988037232	1.441542246
ENSG00000171772	SYCE1	chr10	0.0	0.96	0.66	0.33	NA	NA	NA	NA	VP	74.28	0.0	0.831225649	Background	0.05421675	NA	0.976	0.678313023	0.002912	0.004037	1749.70499	0.0390985430247138	-0.428623968
ENSG00000205078	SYCE1L	chr16	0.0	1.73	-0.46	-0.11	NA	NA	NA	NA	VP	95.86	0.0	NA	Background	0.0	NA	0.856	0.63055432	NA	NA	2721.83737	0.255445212904384	-2.00461312
ENSG00000161860	SYCE2	chr19	0.28	0.63	0.93	1.13	NA	NA	NA	NA	NA	NA	0.0	0.377147404	Background	0.07757989	NA	0.772	0.459368895	0.018169	0.012414	13.21995	-0.188777543359568	-0.678685854
ENSG00000217442	SYCE3	chr22	0.6	1.02	0.74	0.74	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.10484975	NA	0.822	0.508776737	NA	NA	107.91325	0.516072985535107	-0.867719336
ENSG00000179751	SYCN	chr19	0.0	1.88	-0.17	0.41	NA	NA	NA	NA	NA	NA	0.0	0.126540451	Background	0.07588048	NA	0.966	0.412580527	NA	NA	14.46224	-0.356601661074074	-0.715686715
ENSG00000198765	SYCP1	chr1	1.0	0.22	1.38	-0.37	NA	NA	NA	NA	NA	NA	0.0	-0.385180442	Background	0.46872243	0.164	0.668	0.461189836	0.025409	0.019662	212.38101	-0.011005086545918	-0.249863938
ENSG00000196074	SYCP2	chr20	1.0	0.18	0.26	-0.51	NA	NA	NA	NA	NA	NA	0.0	0.974496798	OMIM	0.16873575	NA	0.462	0.738186093	0.048905	0.050042	471.1492	-0.257349529986188	-0.49909583
ENSG00000153157	SYCP2L	chr6	0.0	1.0	0.9	0.29	NA	NA	NA	NA	NA	NA	0.0	0.147220068	Background	0.05123675	NA	0.902	0.626806241	0.016086	0.011524	1230.13278	0.65032850417567	-0.609836229
ENSG00000139351	SYCP3	chr12	0.0	0.95	0.54	-0.19	NA	NA	NA	NA	VP	51.51	0.0	-0.218354097	Background	0.11163846	NA	0.934	0.323611036	0.006365	0.006185	5.50712	0.468101508024659	-0.433936683
ENSG00000105137	SYDE1	chr19	0.77	0.39	1.7	1.88	NA	NA	NA	NA	NA	NA	0.0	0.416358932	Background	0.39821389	NA	0.608	0.430804019	0.079404	0.072425	418.30936	0.0839550311648178	0.624552366
ENSG00000097096	SYDE2	chr1	0.0	1.0	0.79	1.22	NA	NA	NA	NA	NA	NA	0.0	0.350328415	Background	0.20072068	NA	0.886	0.630717581	0.003276	0.003806	2003.55658	1.08436548705652	1.24147382
ENSG00000117614	SYF2	chr1	0.01	0.83	0.26	-0.96	NA	NA	NA	NA	NA	NA	0.0	0.154702455	Background	0.19861424	0.303	0.926	0.438805468	0.068447	0.049998	235.88444	-0.0196455785546491	-0.180952275
ENSG00000165025	SYK	chr9	1.0	0.18	2.9	0.7	NA	NA	NA	NA	DL	21.47	0.0	-0.668141804	Background	0.99780069	0.874	0.094	0.227466433	0.320588	0.287316	40.75584	1.78178475570319	-1.181415707
ENSG00000125755	SYMPK	chr19	1.0	0.18	2.86	-1.09	NA	NA	NA	NA	CL	29.5	0.0	-1.669020529	Background	0.64264597	0.203	0.33	0.273399988	0.075018	0.070942	136.97651	-0.384639791135346	0.237933339
ENSG00000008056	SYN1	chrX	0.99	0.25	2.97	1.44	3.0	Sufficient evidence for dosage pathogenicity	0.0	No evidence available	NA	NA	1.0	-0.315311262	Background on X	NA	0.689	0.378	0.464233473	0.041647	0.030348	164.73159	-0.679188270246876	1.76958583
ENSG00000157152	SYN2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000185666	SYN3	chr22	0.0	0.59	1.04	1.96	NA	NA	NA	NA	VP	25.03	0.0	0.081002295	Background	0.11453674	0.196	0.834	0.451942235	0.014084	0.01005	815.18881	0.553460502945209	-0.675989335
ENSG00000162520	SYNC	chr1	0.0	0.87	0.67	1.23	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.19179868	NA	0.772	0.600974579	0.087994	0.066313	578.81727	0.0365652272638812	0.945684514
ENSG00000135316	SYNCRIP	chr6	1.0	0.21	3.54	-0.89	NA	NA	NA	NA	NA	NA	0.0	-1.095232958	Background	0.91470016	0.969	0.21	0.310607321	0.310224	0.272719	10.81382	NA	3.471634878
ENSG00000101463	SYNDIG1	chr20	0.3	0.77	0.51	0.65	NA	NA	NA	NA	NA	NA	0.0	0.477942196	Background	0.15156303	NA	0.658	0.456006501	0.041395	0.025814	80.45047	-0.938555464960635	0.028141957
ENSG00000183379	SYNDIG1L	chr14	0.01	1.29	0.21	-0.34	NA	NA	NA	NA	VN	58.84	0.0	0.461188813	Background	0.11930633	NA	0.842	0.655585144	0.018093	0.014463	795.52044	0.78700306460557	0.329805357
ENSG00000131018	SYNE1	chr6	0.0	0.42	-0.29	-1.64	NA	NA	NA	NA	NA	NA	1.0	-0.712392531	Essential	0.26647119	NA	0.798	0.537143312	NA	NA	10210.55056	-0.109890926132757	0.339447071
ENSG00000054654	SYNE2	chr14	0.0	0.37	-1.45	-2.15	NA	NA	NA	NA	NA	NA	0.0	3.229713617	OMIM	0.10150408	0.317	0.784	0.633624586	NA	NA	10907.00643	0.553678875061307	0.963138177
ENSG00000176438	SYNE3	chr14	0.0	1.08	-0.0	-0.77	NA	NA	NA	NA	VN	73.42	0.0	1.921133506	Background	0.17534494	0.213	0.758	0.522896074	0.012738	0.00962	3773.61165	0.287799127020175	-1.041341147
ENSG00000181392	SYNE4	chr19	0.0	1.29	0.49	-0.97	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	NA	NA	0.0	1.610142778	Background	0.17469657	NA	0.748	0.593866654	0.001741	0.003777	205.51487	-0.259700361715837	0.163104416
ENSG00000197283	SYNGAP1	chr6	1.0	0.05	5.6	1.65	3.0	Sufficient evidence for dosage pathogenicity	0.0	No evidence available	NA	NA	1.0	-2.098511198	OMIM	0.99126059	0.499	0.03	0.246877178	0.442534	0.402484	1373.91556	-1.10912065687035	2.428448498
ENSG00000100321	SYNGR1	chr22	0.45	0.64	0.42	-0.06	NA	NA	NA	NA	NA	NA	0.0	-0.355596399	Background	0.14044257	0.477	0.698	0.369541536	0.174676	0.126846	18.97312	0.57775869592564	-0.275145195
ENSG00000108639	SYNGR2	chr17	0.0	1.58	0.3	-1.28	NA	NA	NA	NA	NA	NA	0.0	0.267261115	Background	0.07662462	NA	0.902	0.515208449	0.021759	0.014758	497.66635	0.633558999394389	-0.826498119
ENSG00000127561	SYNGR3	chr16	0.53	0.75	1.05	0.05	NA	NA	NA	NA	NA	NA	0.0	1.183735064	Background	0.18080991	NA	0.598	0.932740215	NA	NA	88.25499	-0.506578708796767	0.37384878
ENSG00000105467	SYNGR4	chr19	0.0	1.88	-0.1	0.15	NA	NA	NA	NA	NA	NA	0.0	0.708769359	Background	0.0585278	0.236	0.748	0.727157771	0.002951	0.004905	381.52099	-0.620630258815762	0.282749074
ENSG00000159082	SYNJ1	chr21	0.43	0.33	2.25	0.41	NA	NA	NA	NA	DL	41.69	0.0	-0.180830787	Essential	0.47910599	0.689	0.872	0.424088819	0.080043	0.074695	3892.53157	-0.316614843700259	-0.471072201
ENSG00000078269	SYNJ2	chr6	0.0	0.69	0.72	-0.11	NA	NA	NA	NA	VP	63.42	0.0	-0.511235981	Background	0.20612152	0.353	0.8	0.453185979	0.007251	0.005116	376.38515	-0.272833029570485	-0.626128009
ENSG00000213463	SYNJ2BP	chr14	0.51	0.77	0.75	0.67	NA	NA	NA	NA	NA	NA	0.0	0.448624123	Background	0.08223799	0.219	0.698	0.601008032	0.165585	0.116557	39.71169	-0.877478793246091	0.079401453
ENSG00000182253	SYNM	chr15	0.0	1.16	-0.67	-1.07	NA	NA	NA	NA	NA	NA	0.0	2.193682375	Background	0.64354141	NA	0.668	0.590498356	NA	NA	4460.30616	NA	NA
ENSG00000171992	SYNPO	chr5	0.99	0.3	0.93	0.5	NA	NA	NA	NA	NA	NA	0.0	0.04152527	Background	0.73279952	0.483	0.436	0.513918665	0.317297	0.284584	1300.26133	0.633621566786375	0.314012969
ENSG00000172403	SYNPO2	chr4	0.0	0.63	0.04	0.31	NA	NA	NA	NA	DL	68.85	0.0	-1.223987061	Background	0.29174787	0.398	0.86	0.680221474	0.037864	0.036158	5388.5703	3.57006644925739	-0.147308268
ENSG00000166317	SYNPO2L	chr10	0.0	0.93	1.32	-0.03	NA	NA	NA	NA	NA	NA	0.0	-0.573403932	Background	0.13172356	0.294	0.948	0.459736514	NA	NA	4908.06476	-0.967047738891709	0.827865084
ENSG00000163630	SYNPR	chr3	0.0	0.88	0.42	-0.79	NA	NA	NA	NA	NA	NA	0.0	-0.148750261	Background	0.19715299	0.114	0.9	0.362217319	0.067363	0.049989	27.65858	0.173792012240729	1.137339413
ENSG00000275066	SYNRG	NA	NA	NA	NA	NA	NA	NA	NA	NA	DL	26.86	0.0	-0.44971228	Background	0.18097711	0.117	0.666	0.554305751	0.101194	0.097181	2722.3113	-0.859146513540587	0.029738061
ENSG00000102003	SYP	chrX	0.92	0.39	1.33	-1.09	1.0	Little evidence for dosage pathogenicity	0.0	No evidence available	NA	NA	1.0	-0.121292615	Background on X	NA	0.494	0.444	0.425211769	0.179776	0.141994	7.16622	NA	NA
ENSG00000008282	SYPL1	chr7	0.05	0.82	0.45	0.25	NA	NA	NA	NA	VP	68.81	0.0	0.25318035	Background	0.13314475	NA	0.888	0.401939886	0.059031	0.041844	23.88737	-0.738529999771718	1.765862746
ENSG00000143028	SYPL2	chr1	0.0	1.2	0.4	-0.16	NA	NA	NA	NA	NA	NA	0.0	0.260042268	Background	0.18017029	0.251	0.934	0.552065083	0.067497	0.049267	498.0398	0.437866135477017	1.121653318
ENSG00000204070	SYS1	chr20	0.07	0.96	0.66	0.06	NA	NA	NA	NA	NA	NA	0.0	-0.131284464	Background	0.11727522	0.313	0.87	0.563880783	0.185433	0.136537	23.14639	0.395082879686231	0.13825049
ENSG00000067715	SYT1	chr12	0.6	0.45	2.84	0.23	NA	NA	NA	NA	SV	3.9	1.0	-0.549168789	IEND	0.99327698	0.53	0.186	0.236565723	0.043955	0.033293	4.7973	-1.21528359948073	2.842833263
ENSG00000110975	SYT10	chr12	0.0	0.75	0.45	0.37	NA	NA	NA	NA	NA	NA	0.0	-0.270751431	Background	0.0652844	0.205	0.974	0.381182002	0.02084	0.013508	169.86779	0.802697109777801	0.108073951
ENSG00000132718	SYT11	chr1	0.93	0.37	1.68	0.96	NA	NA	NA	NA	NA	NA	0.0	-0.362814589	Background	0.47848009	0.575	0.706	0.334698462	0.217832	0.17171	25.73826	-1.92443036622502	1.030162463
ENSG00000173227	SYT12	chr11	0.0	1.02	0.31	0.32	NA	NA	NA	NA	NA	NA	0.0	0.518313567	Background	0.16626306	0.281	0.842	0.633208983	0.006003	0.00586	573.73373	-0.609330315344829	-0.557576858
ENSG00000019505	SYT13	chr11	0.69	0.46	0.36	0.12	NA	NA	NA	NA	NA	NA	0.0	-0.256314679	Background	0.11227628	0.25	0.786	0.338173769	0.022966	0.015483	43.04749	0.35287332123879	-0.580581731
ENSG00000143469	SYT14	NA	NA	NA	NA	NA	30.0	Gene associated with autosomal recessive phenotype	NA	NA	NA	NA	0.0	-0.744966397	Background	0.28536847	0.245	0.8	0.435263105	0.290292	0.254033	733.82518	-1.29461648452249	1.144471939
ENSG00000204176	SYT15	chr10	0.0	1.78	-0.06	-0.2	NA	NA	NA	NA	NA	NA	0.0	-0.416468727	Background	0.12131665	0.087	0.906	0.570651471	NA	NA	417.36536	0.301029215437565	-0.688412808
ENSG00000277758	SYT15B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000139973	SYT16	NA	NA	NA	NA	NA	NA	NA	NA	NA	VN	49.87	0.0	-0.181719703	Background	0.0672719	NA	0.948	0.696335707	0.012008	0.008896	1126.03032	0.492422597243906	0.857705314
ENSG00000103528	SYT17	chr16	0.0	0.93	1.18	0.24	NA	NA	NA	NA	VP	37.25	0.0	-0.095453914	Background	0.09843608	NA	0.988	0.376250145	0.019855	0.013567	47.70433	0.919044325367353	0.884658885
ENSG00000143858	SYT2	chr1	0.98	0.29	1.98	0.89	NA	NA	NA	NA	NA	NA	1.0	-0.659054916	Essential	0.74297386	0.367	0.382	0.359840698	0.218616	0.171236	25.95478	0.597540947070802	-0.316470163
ENSG00000213023	SYT3	chr19	0.81	0.4	1.94	0.95	NA	NA	NA	NA	NA	NA	0.0	-0.8932687	Background	0.14717347	0.293	0.798	0.390469438	0.044054	0.033323	44.09263	0.291772854225909	-0.082171788
ENSG00000132872	SYT4	chr18	0.44	0.55	0.06	-1.17	NA	NA	NA	NA	NA	NA	0.0	-0.073798767	Background	0.17962676	0.388	0.802	0.421620871	0.058254	0.041207	348.70036	-0.702935808920564	1.849102246
ENSG00000129990	SYT5	chr19	0.0	0.84	1.19	0.73	NA	NA	NA	NA	NA	NA	0.0	0.768481567	Background	0.08726379	0.263	0.91	0.533337231	0.037811	0.028464	406.18171	4.18311871698002	-0.117636376
ENSG00000134207	SYT6	chr1	0.01	0.78	0.17	0.11	NA	NA	NA	NA	NA	NA	0.0	0.112549997	Background	0.10413441	0.848	0.984	0.596006442	0.019299	0.013775	1905.13279	-0.0296927024080681	0.785138371
ENSG00000011347	SYT7	chr11	0.96	0.33	2.21	0.17	NA	NA	NA	NA	VP	29.84	0.0	-0.698981692	Background	0.34352998	NA	0.822	0.344333425	0.093326	0.072395	145.76438	NA	1.280534982
ENSG00000149043	SYT8	chr11	0.0	1.94	-0.24	-1.68	NA	NA	NA	NA	NA	NA	0.0	2.340907318	Background	0.1451211	NA	0.546	0.72363231	NA	NA	6166.03196	-0.397855350546447	-0.317816552
ENSG00000170743	SYT9	chr11	0.31	0.49	1.32	-0.12	NA	NA	NA	NA	NA	NA	0.0	-0.418691465	Background	0.4750427	0.43	0.734	0.52149463	0.056471	0.046806	379.50766	-0.315382486100183	1.35249632
ENSG00000142765	SYTL1	chr1	0.0	1.06	1.3	0.17	NA	NA	NA	NA	NA	NA	0.0	0.479100093	Background	0.11271362	0.474	0.856	0.584126191	0.009096	0.007009	4478.82505	0.0550311209466782	-0.195874297
ENSG00000137501	SYTL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.317267061	Background	0.10315222	0.35	0.696	0.702547633	0.007954	0.00582	514.10167	-0.466325237843303	0.743701623
