node1_ID	node1_transcript	node1_prot_ID	node1_name	node1_chr	node1_start	node1_end	paralog_ID	paralog_prot_ID	paralog_name	paralog_chr	paralog_start	paralog_end	identity_target_to_query	identity_query_to_target
YFL050C	YFL050C_mRNA	YFL050C	ALR2	VI	33272	35848	YOL130W	YOL130W	ALR1	XV	74400.0	76979.0	69.697	69.6158
YKR074W	YKR074W_mRNA	YKR074W	AIM29	XI	579209	579676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YDR501W	YDR501W_mRNA	YDR501W	PLM2	IV	1451353	1452918	YLR183C	YLR183C	TOS4	XII	520543.0	522012.0	34.5489	36.8098
YGR166W	YGR166W_mRNA	YGR166W	TRS65	VII	830515	832197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YBR155W	YBR155W_mRNA	YBR155W	CNS1	II	549771	550928	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YKL031W	YKL031W_mRNA	YKL031W	NaN	XI	382072	382485	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YBR207W	YBR207W_mRNA	YBR207W	FTH1	II	635146	636543	YER145C	YER145C	FTR1	V	460526.0	461740.0	30.9677	35.6436
YKL221W	YKL221W_mRNA	YKL221W	MCH2	XI	6107	7528	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YNL269W	YNL269W_mRNA	YNL269W	BSC4	XIV	137699	138094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YOL011W	YOL011W_mRNA	YOL011W	PLB3	XV	305349	307409	YMR006C	YMR006C	PLB2	XIII	277561.0	279681.0	55.6851	54.1076
YOL011W	YOL011W_mRNA	YOL011W	PLB3	XV	305349	307409	YMR008C	YMR008C	PLB1	XIII	280590.0	282584.0	59.7668	61.747
YOL011W	YOL011W_mRNA	YOL011W	PLB3	XV	305349	307409	YNL012W	YNL012W	SPO1	XIV	609686.0	611665.0	18.3673	19.9683
YMR079W	YMR079W_mRNA	YMR079W	SEC14	XIII	424989	426059	YKL091C	YKL091C	NaN	XI	269718.0	270650.0	62.5	61.2903
YFR049W	YFR049W_mRNA	YFR049W	YMR31	VI	248523	248894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YAL042W	YAL042W_mRNA	YAL042W	ERV46	I	61316	62563	YML067C	YML067C	ERV41	XIII	139063.0	140214.0	18.3133	21.5909
YHR056C	YHR056C_mRNA	YHR056C	RSC30	VIII	215183	217834	YDR303C	YDR303C	RSC3	IV	1068729.0	1071386.0	26.5006	26.4407
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YBR291C	YBR291C	CTP1	II	783673.0	784572.0	24.1042	24.7492
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YIL006W	YIL006W	YIA6	IX	344062.0	345183.0	16.6124	13.6729
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YEL006W	YEL006W	YEA6	V	144327.0	145334.0	15.3094	14.0299
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YPL134C	YPL134C	ODC1	XVI	298571.0	299503.0	16.9381	16.7742
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YOR222W	YOR222W	ODC2	XV	758330.0	759253.0	16.9381	16.9381
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YBL030C	YBL030C	PET9	II	163041.0	163997.0	17.5896	16.9811
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YBR085W	YBR085W	AAC3	II	415983.0	416906.0	16.9381	16.9381
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YMR056C	YMR056C	AAC1	XIII	387315.0	388244.0	19.2182	19.0939
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YIL134W	YIL134W	FLX1	IX	97395.0	98330.0	15.3094	15.1125
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YBR104W	YBR104W	YMC2	II	449667.0	450656.0	20.8469	19.4529
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YPR058W	YPR058W	YMC1	XVI	673751.0	674674.0	18.241	18.241
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YOR100C	YOR100C	CRC1	XV	513295.0	514278.0	17.9153	16.8196
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YKL120W	YKL120W	OAC1	XI	217344.0	218318.0	17.5896	16.6667
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YGR096W	YGR096W	TPC1	VII	676621.0	677565.0	21.4984	21.0191
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YNL083W	YNL083W	SAL1	XIV	471377.0	472861.0	23.7785	14.7773
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YLR348C	YLR348C	DIC1	XII	826977.0	827873.0	19.2182	19.7987
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YHR002W	YHR002W	LEU5	VIII	108812.0	109885.0	19.2182	16.5266
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YNL003C	YNL003C	PET8	XIV	624975.0	625829.0	17.2638	18.662
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YGR257C	YGR257C	MTM1	VII	1006205.0	1007305.0	18.241	15.3005
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YOR130C	YOR130C	ORT1	XV	569929.0	570807.0	22.1498	23.2877
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YKR052C	YKR052C	MRS4	XI	532550.0	533464.0	18.8925	19.0789
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YJL133W	YJL133W	MRS3	X	160619.0	161563.0	20.5212	20.0637
YDL119C	YDL119C_mRNA	YDL119C	HEM25	IV	246689	247612	YBR192W	YBR192W	RIM2	II	607652.0	608785.0	17.9153	14.5889
YLR030W	YLR030W_mRNA	YLR030W	NaN	XII	203290	204081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YOR008C	YOR008C_mRNA	YOR008C	SLG1	XV	341278	342414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YMR242W-A	YMR242W-A_mRNA	YMR242W-A	NaN	XIII	754297	754386	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YHR105W	YHR105W_mRNA	YHR105W	YPT35	VIII	324766	325410	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YJL216C	YJL216C_mRNA	YJL216C	IMA5	X	24341	26086	YOL157C	YOL157C	IMA2	XV	22525.0	24294.0	66.6093	65.7046
YJL216C	YJL216C_mRNA	YJL216C	IMA5	X	24341	26086	YGR287C	YGR287C	IMA1	VII	1067222.0	1068991.0	65.7487	64.8557
YJL216C	YJL216C_mRNA	YJL216C	IMA5	X	24341	26086	YGR292W	YGR292W	MAL12	VII	1076599.0	1078353.0	60.9294	60.6164
YJL216C	YJL216C_mRNA	YJL216C	IMA5	X	24341	26086	YBR299W	YBR299W	MAL32	II	805351.0	807105.0	60.7573	60.4452
YJL216C	YJL216C_mRNA	YJL216C	IMA5	X	24341	26086	YIL172C	YIL172C	IMA3	IX	16784.0	18553.0	66.6093	65.7046
YJL216C	YJL216C_mRNA	YJL216C	IMA5	X	24341	26086	YJL221C	YJL221C	IMA4	X	16767.0	18536.0	66.6093	65.7046
YJL216C	YJL216C_mRNA	YJL216C	IMA5	X	24341	26086	YEL011W	YEL011W	GLC3	V	133120.0	135234.0	11.5318	9.51705
YOL166C	YOL166C_mRNA	YOL166C	NaN	XV	1000	1338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLR414C	YLR414C_mRNA	YLR414C	PUN1	XII	953353	954144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YNR013C	YNR013C_mRNA	YNR013C	PHO91	XIV	649028	651712	YCR037C	YCR037C	PHO87	III	194414.0	197185.0	39.821	38.5699
YNR013C	YNR013C_mRNA	YNR013C	PHO91	XIV	649028	651712	YJL198W	YJL198W	PHO90	X	60844.0	63489.0	38.5906	39.16
YHR100C	YHR100C_mRNA	YHR100C	GEP4	VIII	314116	314673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YIL131C	YIL131C_mRNA	YIL131C	FKH1	IX	100781	102235	YNL068C	YNL068C	FKH2	XIV	495701.0	498289.0	48.3471	27.1462
YLR144C	YLR144C_mRNA	YLR144C	ACF2	XII	429677	432016	YNR067C	YNR067C	DSE4	XIV	755746.0	759099.0	39.923	27.8424
YDL163W	YDL163W_mRNA	YDL163W	NaN	IV	166956	167258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YKL041W	YKL041W_mRNA	YKL041W	VPS24	XI	360143	360817	YKL002W	YKL002W	DID4	XI	437778.0	438544.0	20.5357	19.8276
YKL041W	YKL041W_mRNA	YKL041W	VPS24	XI	360143	360817	YKR035W-A	YKR035W-A	DID2	XI	507939.0	508553.0	14.2857	15.6863
YHL036W	YHL036W_mRNA	YHL036W	MUP3	VIII	26241	27881	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YJL199C	YJL199C_mRNA	YJL199C	MBB1	X	59856	60182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YGL222C	YGL222C_mRNA	YGL222C	EDC1	VII	80659	81186	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YAL010C	YAL010C_mRNA	YAL010C	MDM10	I	134184	135665	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YOR119C	YOR119C_mRNA	YOR119C	RIO1	XV	548792	550246	YNL207W	YNL207W	RIO2	XIV	255353.0	256630.0	10.5372	12.0
YIL110W	YIL110W_mRNA	YIL110W	HPM1	IX	156045	157178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YKL100C	YKL100C_mRNA	YKL100C	YPF1	XI	253697	255460	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YGR084C	YGR084C_mRNA	YGR084C	MRP13	VII	647123	648142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YNL170W	YNL170W_mRNA	YNL170W	NaN	XIV	315978	316373	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YGR230W	YGR230W_mRNA	YGR230W	BNS1	VII	951894	952307	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YER043C	YER043C_mRNA	YER043C	SAH1	V	235770	237119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YKL129C	YKL129C_mRNA	YKL129C	MYO3	XI	196349	200167	YOR326W	YOR326W	MYO2	XV	925721.0	930445.0	21.6195	17.4714
YKL129C	YKL129C_mRNA	YKL129C	MYO3	XI	196349	200167	YAL029C	YAL029C	MYO4	I	87855.0	92270.0	21.1478	18.2869
YKL129C	YKL129C_mRNA	YKL129C	MYO3	XI	196349	200167	YHR023W	YHR023W	MYO1	VIII	151666.0	157452.0	20.9906	13.8485
YKL129C	YKL129C_mRNA	YKL129C	MYO3	XI	196349	200167	YMR109W	YMR109W	MYO5	XIII	486587.0	490246.0	72.4057	75.5537
YDR198C	YDR198C_mRNA	YDR198C	RKM2	IV	852533	853972	YHL039W	YHL039W	EFM1	VIII	21783.0	23540.0	15.0313	12.3077
YDR198C	YDR198C_mRNA	YDR198C	RKM2	IV	852533	853972	YBR030W	YBR030W	RKM3	II	298292.0	299950.0	12.7349	11.0507
YDR198C	YDR198C_mRNA	YDR198C	RKM2	IV	852533	853972	YPL208W	YPL208W	RKM1	XVI	157842.0	159593.0	14.1962	11.6638
YDR198C	YDR198C_mRNA	YDR198C	RKM2	IV	852533	853972	YDR257C	YDR257C	RKM4	IV	969990.0	971474.0	11.691	11.336
YNL055C	YNL055C_mRNA	YNL055C	POR1	XIV	517994	518845	YIL114C	YIL114C	POR2	IX	149143.0	149988.0	49.47	49.8221
YBR169C	YBR169C_mRNA	YBR169C	SSE2	II	573915	575996	YKL073W	YKL073W	LHS1	XI	296430.0	299075.0	18.4704	14.5289
YBR169C	YBR169C_mRNA	YBR169C	SSE2	II	573915	575996	YJL034W	YJL034W	KAR2	X	381327.0	383375.0	22.6551	23.0205
YBR169C	YBR169C_mRNA	YBR169C	SSE2	II	573915	575996	YAL005C	YAL005C	SSA1	I	139503.0	141431.0	23.6652	25.5452
YBR169C	YBR169C_mRNA	YBR169C	SSE2	II	573915	575996	YLL024C	YLL024C	SSA2	XII	95566.0	97485.0	23.6652	25.6651
YBR169C	YBR169C_mRNA	YBR169C	SSE2	II	573915	575996	YER103W	YER103W	SSA4	V	364589.0	366517.0	22.5108	24.2991
YBR169C	YBR169C_mRNA	YBR169C	SSE2	II	573915	575996	YBL075C	YBL075C	SSA3	II	84499.0	86448.0	22.7994	24.3451
YBR169C	YBR169C_mRNA	YBR169C	SSE2	II	573915	575996	YHR064C	YHR064C	SSZ1	VIII	225525.0	227141.0	17.0274	21.9331
YBR169C	YBR169C_mRNA	YBR169C	SSE2	II	573915	575996	YJR045C	YJR045C	SSC1	X	519638.0	521602.0	20.202	21.4067
YBR169C	YBR169C_mRNA	YBR169C	SSE2	II	573915	575996	YEL030W	YEL030W	ECM10	V	94644.0	96578.0	20.7792	22.3602
YBR169C	YBR169C_mRNA	YBR169C	SSE2	II	573915	575996	YDL229W	YDL229W	SSB1	IV	44065.0	45906.0	22.2222	25.1223
YBR169C	YBR169C_mRNA	YBR169C	SSE2	II	573915	575996	YNL209W	YNL209W	SSB2	XIV	252059.0	253900.0	22.2222	25.1223
YBR169C	YBR169C_mRNA	YBR169C	SSE2	II	573915	575996	YPL106C	YPL106C	SSE1	XVI	350194.0	352275.0	75.6133	75.6133
YNL213C	YNL213C_mRNA	YNL213C	RRG9	XIV	246460	247104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YMR167W	YMR167W_mRNA	YMR167W	MLH1	XIII	594886	597195	YPL164C	YPL164C	MLH3	XVI	239350.0	241497.0	14.1743	15.2448
YMR167W	YMR167W_mRNA	YMR167W	MLH1	XIII	594886	597195	YNL082W	YNL082W	PMS1	XIV	473391.0	476012.0	15.2146	13.4021
RME3	RME3_ncRNA	NaN	NaN	VII	33109	35013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
tI(AAU)N1	tI(AAU)N1_tRNA	NaN	NaN	XIV	569867	569940	tI(AAU)N2	tI(AAU)N2_tRNA	NaN	XIV	602312.0	602385.0	100.0	100.0
tI(AAU)N1	tI(AAU)N1_tRNA	NaN	NaN	XIV	569867	569940	tI(AAU)L1	tI(AAU)L1_tRNA	NaN	XII	734802.0	734875.0	100.0	100.0
tI(AAU)N1	tI(AAU)N1_tRNA	NaN	NaN	XIV	569867	569940	tI(AAU)P2	tI(AAU)P2_tRNA	NaN	XVI	880296.0	880369.0	100.0	100.0
tI(AAU)N1	tI(AAU)N1_tRNA	NaN	NaN	XIV	569867	569940	tI(AAU)D	tI(AAU)D_tRNA	NaN	IV	668007.0	668080.0	100.0	100.0
tI(AAU)N1	tI(AAU)N1_tRNA	NaN	NaN	XIV	569867	569940	tI(AAU)P1	tI(AAU)P1_tRNA	NaN	XVI	819529.0	819602.0	100.0	100.0
tI(AAU)N1	tI(AAU)N1_tRNA	NaN	NaN	XIV	569867	569940	tI(AAU)I1	tI(AAU)I1_tRNA	NaN	IX	183440.0	183513.0	100.0	100.0
tI(AAU)N1	tI(AAU)N1_tRNA	NaN	NaN	XIV	569867	569940	tI(AAU)I2	tI(AAU)I2_tRNA	NaN	IX	210665.0	210738.0	100.0	100.0
tI(AAU)N1	tI(AAU)N1_tRNA	NaN	NaN	XIV	569867	569940	tI(AAU)E1	tI(AAU)E1_tRNA	NaN	V	443202.0	443275.0	100.0	100.0
tI(AAU)N1	tI(AAU)N1_tRNA	NaN	NaN	XIV	569867	569940	tI(AAU)L2	tI(AAU)L2_tRNA	NaN	XII	1052071.0	1052144.0	100.0	100.0
tI(AAU)N1	tI(AAU)N1_tRNA	NaN	NaN	XIV	569867	569940	tI(AAU)E2	tI(AAU)E2_tRNA	NaN	V	551285.0	551358.0	100.0	100.0
tI(AAU)N1	tI(AAU)N1_tRNA	NaN	NaN	XIV	569867	569940	tI(AAU)G	tI(AAU)G_tRNA	NaN	VII	739122.0	739195.0	100.0	100.0
tI(AAU)N1	tI(AAU)N1_tRNA	NaN	NaN	XIV	569867	569940	tI(AAU)B	tI(AAU)B_tRNA	NaN	II	197494.0	197567.0	100.0	100.0
YCL037C	YCL037C_mRNA	YCL037C	SRO9	III	57374	58678	YDR515W	YDR515W	SLF1	IV	1473429.0	1474772.0	29.9539	29.0828
YDR294C	YDR294C_mRNA	YDR294C	DPL1	IV	1050459	1052228	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YGL196W	YGL196W_mRNA	YGL196W	DSD1	VII	129883	131169	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
tT(AGU)D	tT(AGU)D_tRNA	NaN	NaN	IV	434264	434336	tT(AGU)N1	tT(AGU)N1_tRNA	NaN	XIV	104805.0	104877.0	100.0	100.0
tT(AGU)D	tT(AGU)D_tRNA	NaN	NaN	IV	434264	434336	tT(AGU)N2	tT(AGU)N2_tRNA	NaN	XIV	560693.0	560765.0	100.0	100.0
tT(AGU)D	tT(AGU)D_tRNA	NaN	NaN	IV	434264	434336	tT(AGU)C	tT(AGU)C_tRNA	NaN	III	295484.0	295556.0	100.0	100.0
tT(AGU)D	tT(AGU)D_tRNA	NaN	NaN	IV	434264	434336	tT(AGU)I2	tT(AGU)I2_tRNA	NaN	IX	325748.0	325820.0	100.0	100.0
tT(AGU)D	tT(AGU)D_tRNA	NaN	NaN	IV	434264	434336	tT(AGU)I1	tT(AGU)I1_tRNA	NaN	IX	175031.0	175103.0	100.0	100.0
tT(AGU)D	tT(AGU)D_tRNA	NaN	NaN	IV	434264	434336	tT(AGU)J	tT(AGU)J_tRNA	NaN	X	59100.0	59172.0	100.0	100.0
tT(AGU)D	tT(AGU)D_tRNA	NaN	NaN	IV	434264	434336	tT(AGU)H	tT(AGU)H_tRNA	NaN	VIII	116107.0	116179.0	100.0	100.0
tT(AGU)D	tT(AGU)D_tRNA	NaN	NaN	IV	434264	434336	tT(AGU)B	tT(AGU)B_tRNA	NaN	II	266378.0	266450.0	100.0	100.0
tT(AGU)D	tT(AGU)D_tRNA	NaN	NaN	IV	434264	434336	tT(AGU)O1	tT(AGU)O1_tRNA	NaN	XV	113802.0	113874.0	100.0	100.0
tT(AGU)D	tT(AGU)D_tRNA	NaN	NaN	IV	434264	434336	tT(AGU)O2	tT(AGU)O2_tRNA	NaN	XV	354041.0	354113.0	100.0	100.0
tF(GAA)D	tF(GAA)D_tRNA	NaN	NaN	IV	1095370	1095461	tF(GAA)N	tF(GAA)N_tRNA	NaN	XIV	374869.0	374959.0	100.0	100.0
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YBR291C	YBR291C	CTP1	II	783673.0	784572.0	26.3699	25.7525
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YIL006W	YIL006W	YIA6	IX	344062.0	345183.0	16.4384	12.8686
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YEL006W	YEL006W	YEA6	V	144327.0	145334.0	18.8356	16.4179
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YPL134C	YPL134C	ODC1	XVI	298571.0	299503.0	21.5753	20.3226
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YOR222W	YOR222W	ODC2	XV	758330.0	759253.0	21.9178	20.8469
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YBL030C	YBL030C	PET9	II	163041.0	163997.0	20.2055	18.5535
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YBR085W	YBR085W	AAC3	II	415983.0	416906.0	18.8356	17.9153
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YMR056C	YMR056C	AAC1	XIII	387315.0	388244.0	21.5753	20.3883
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YIL134W	YIL134W	FLX1	IX	97395.0	98330.0	15.411	14.4695
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YBR104W	YBR104W	YMC2	II	449667.0	450656.0	26.7123	23.7082
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YPR058W	YPR058W	YMC1	XVI	673751.0	674674.0	28.0822	26.7101
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YOR100C	YOR100C	CRC1	XV	513295.0	514278.0	25.6849	22.9358
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YKL120W	YKL120W	OAC1	XI	217344.0	218318.0	19.5205	17.5926
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YGR096W	YGR096W	TPC1	VII	676621.0	677565.0	28.0822	26.1146
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YNL083W	YNL083W	SAL1	XIV	471377.0	472861.0	24.6575	14.5749
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YLR348C	YLR348C	DIC1	XII	826977.0	827873.0	20.2055	19.7987
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YHR002W	YHR002W	LEU5	VIII	108812.0	109885.0	21.9178	17.9272
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YNL003C	YNL003C	PET8	XIV	624975.0	625829.0	19.5205	20.0704
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YGR257C	YGR257C	MTM1	VII	1006205.0	1007305.0	20.8904	16.6667
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YDL119C	YDL119C	HEM25	IV	246689.0	247612.0	23.2877	22.1498
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YKR052C	YKR052C	MRS4	XI	532550.0	533464.0	21.9178	21.0526
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YJL133W	YJL133W	MRS3	X	160619.0	161563.0	23.6301	21.9745
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	569929	570807	YBR192W	YBR192W	RIM2	II	607652.0	608785.0	21.5753	16.7109
YPR130C	YPR130C_mRNA	YPR130C	NaN	XVI	793374	793781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YPL097W	YPL097W_mRNA	YPL097W	MSY1	XVI	364952	366430	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YER116C	YER116C_mRNA	YER116C	SLX8	V	395348	396172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YDR180W	YDR180W_mRNA	YDR180W	SCC2	IV	821295	825776	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YPL263C	YPL263C_mRNA	YPL263C	KEL3	XVI	44551	46506	YGR238C	YGR238C	KEL2	VII	966039.0	968687.0	13.2104	9.75057
YPL263C	YPL263C_mRNA	YPL263C	KEL3	XVI	44551	46506	YHR158C	YHR158C	KEL1	VIII	413685.0	417179.0	12.596	7.04467
YPL263C	YPL263C_mRNA	YPL263C	KEL3	XVI	44551	46506	YGL197W	YGL197W	MDS3	VII	124698.0	129161.0	11.828	5.17821
YPL263C	YPL263C_mRNA	YPL263C	KEL3	XVI	44551	46506	YER132C	YER132C	PMD1	V	425188.0	430449.0	12.4424	4.62065
YDR448W	YDR448W_mRNA	YDR448W	ADA2	IV	1356065	1357369	YAL034C	YAL034C	FUN19	I	80710.0	81951.0	10.8295	11.3801
YDR448W	YDR448W_mRNA	YDR448W	ADA2	IV	1356065	1357369	YOR338W	YOR338W	NaN	XV	956898.0	957989.0	9.67742	11.5702
YOR041C	YOR041C_mRNA	YOR041C	NaN	XV	408358	408789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YBR214W	YBR214W_mRNA	YBR214W	SDS24	II	651415	652998	YGL056C	YGL056C	SDS23	VII	396035.0	397618.0	62.0493	62.0493
YBR214W	YBR214W_mRNA	YBR214W	SDS24	II	651415	652998	YGL115W	YGL115W	SNF4	VII	292033.0	293001.0	11.7647	19.2547
YOR251C	YOR251C_mRNA	YOR251C	TUM1	XV	802550	803464	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YKR095W	YKR095W_mRNA	YKR095W	MLP1	XI	619805	625432	YIL149C	YIL149C	MLP2	IX	63028.0	68067.0	25.44	28.4098
YEL018W	YEL018W_mRNA	YEL018W	EAF5	V	121471	122310	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLR077W	YLR077W_mRNA	YLR077W	FMP25	XII	283872	285623	YGL097W	YGL097W	SRM1	VII	321782.0	323230.0	14.5798	17.6349
YOL035C	YOL035C_mRNA	YOL035C	NaN	XV	258803	259105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YHR093W	YHR093W_mRNA	YHR093W	AHT1	VIII	289142	289690	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YBR117C	YBR117C_mRNA	YBR117C	TKL2	II	474392	476437	YPR074C	YPR074C	TKL1	XVI	692796.0	694838.0	71.3656	71.4706
YBR117C	YBR117C_mRNA	YBR117C	TKL2	II	474392	476437	YBR221C	YBR221C	PDB1	II	665153.0	666253.0	7.48899	13.9344
snR10	snR10_snoRNA	NaN	NaN	VII	345986	346230	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YER123W	YER123W_mRNA	YER123W	YCK3	V	404813	406387	YPL204W	YPL204W	HRR25	XVI	164276.0	165760.0	29.9618	31.7814
YER123W	YER123W_mRNA	YER123W	YCK3	V	404813	406387	YDL017W	YDL017W	CDC7	IV	424209.0	425732.0	13.7405	14.2012
YER123W	YER123W_mRNA	YER123W	YCK3	V	404813	406387	YNL154C	YNL154C	YCK2	XIV	343636.0	345276.0	46.374	44.5055
YER123W	YER123W_mRNA	YER123W	YCK3	V	404813	406387	YHR135C	YHR135C	YCK1	VIII	372694.0	374310.0	45.229	44.052
YOR342C	YOR342C_mRNA	YOR342C	NaN	XV	966666	967625	YAL037W	YAL037W	NaN	I	74020.0	74823.0	22.5705	26.9663
YFR013W	YFR013W_mRNA	YFR013W	IOC3	VI	169922	172285	YOL017W	YOL017W	ESC8	XV	292529.0	294673.0	23.6341	26.0504
YFR055W	YFR055W_mRNA	YFR055W	IRC7	VI	264204	265226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YOL050C	YOL050C_mRNA	YOL050C	NaN	XV	237882	238202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLL066C	YLL066C_mRNA	YLL066C	NaN	XII	6120	9836	YLL067C	YLL067C	NaN	XII	585.0	4301.0	96.5145	96.5145
YLL066C	YLL066C_mRNA	YLL066C	NaN	XII	6120	9836	YPR204W	YPR204W	NaN	XVI	944603.0	947701.0	81.8257	95.5426
YLL066C	YLL066C_mRNA	YLL066C	NaN	XII	6120	9836	YHR218W-A	YHR218W-A	NaN	VIII	559932.0	560249.0	7.71784	88.5714
YLL066C	YLL066C_mRNA	YLL066C	NaN	XII	6120	9836	YBL111C	YBL111C	NaN	II	2907.0	5009.0	40.166	72.5637
YLL066C	YLL066C_mRNA	YLL066C	NaN	XII	6120	9836	YBL112C	YBL112C	NaN	II	2582.0	2899.0	7.71784	88.5714
YLL066C	YLL066C_mRNA	YLL066C	NaN	XII	6120	9836	YHR218W	YHR218W	NaN	VIII	558014.0	559924.0	40.166	80.2653
